timeOpen,open,high,low,close,volume
2025-01-23,0.253938828029889,0.254973144052294,0.244438322910373,0.252992097036054,3130473773.91066
2025-01-24,0.252992097036054,0.261710918519495,0.250650600378397,0.254329766340159,2034424168.15059
2025-01-25,0.254329766340159,0.258284161304444,0.253732227535997,0.254192043484419,1128478246.40034
2025-01-26,0.254192043484419,0.25477672581409,0.246125836271805,0.246125836271805,1166717667.28909
2025-01-27,0.246125836271805,0.246740013572122,0.23272723577834,0.246476052544583,3028533114.30096
2025-01-28,0.246476052544583,0.248564955120862,0.238422159699987,0.239833378500298,1427142922.71113
2025-01-29,0.239833378500298,0.243623042617562,0.236101026646047,0.240157529368801,1597574139.18077
2025-01-30,0.240157529368801,0.252988059382846,0.239132073935739,0.252266207274601,1392801069.54038
2025-01-31,0.252266207274601,0.25836550886773,0.251475079688054,0.254129837697194,1628012361.94456
2025-02-01,0.254129837697194,0.25692328359522,0.243892689762484,0.244251032426051,1535650941.00667
2025-02-02,0.244251032426051,0.246236745467845,0.222425254271714,0.225396200483272,3689489484.04863
2025-02-03,0.225396200483272,0.230240461181475,0.20367292411342,0.22894502325972,6120432604.53491
2025-02-04,0.22894502325972,0.229625625313608,0.216170928393734,0.224536851112556,3991307776.66557
2025-02-05,0.224536851112556,0.227242888957656,0.22170197166482,0.222463838395771,1829407531.52366
2025-02-06,0.222463838395771,0.232747674489888,0.221533042531447,0.231650131004555,2448035603.76903
2025-02-07,0.231650131004555,0.234769437039375,0.227527337732655,0.230054400041624,2026855522.18163
2025-02-08,0.230054400041624,0.234261065633346,0.228696393164024,0.231373659568679,1306068240.69816
2025-02-09,0.231373659568679,0.23791005374458,0.230980248205504,0.232254281616921,1308530619.77198
2025-02-10,0.232254281616921,0.247110810087307,0.22806441056401,0.246522251608504,2146745173.21076
2025-02-11,0.246522251608504,0.249360366658112,0.240335354410613,0.241022421034702,1630495218.0608
2025-02-12,0.241022421034702,0.245833183711048,0.236140791780778,0.243553773198339,2054068329.60771
2025-02-13,0.243553773198339,0.244435084570962,0.234261352182085,0.234564647400364,1699083242.12538
2025-02-14,0.234564647400364,0.237018467128157,0.230669738290828,0.231911867519041,1669677340.85799
2025-02-15,0.231911867519041,0.238375020444838,0.230776953569622,0.237887146227534,1129334994.68766
2025-02-16,0.237887146227534,0.244204358944601,0.235948113711931,0.242762869974173,1217272862.14289
2025-02-17,0.242762869974173,0.247814252787248,0.238751399665473,0.239099682352444,2054783608.87105
2025-02-18,0.239099682352444,0.241362928973522,0.232656882296883,0.239371723787531,1870946526.57843
2025-02-19,0.239371723787531,0.244171697477054,0.239370024599787,0.242662928774237,1327067855.57183
2025-02-20,0.242662928774237,0.248124668224241,0.238054206153293,0.246713066449779,1380707978.32972
2025-02-21,0.246713066449779,0.250771654220495,0.235682897234157,0.237965390605095,1991072197.20006
2025-02-22,0.237965390605095,0.23984144510312,0.234860166004734,0.239406653394535,1226361738.08482
2025-02-23,0.239406653394535,0.246169131280091,0.23816800014332,0.246039897127488,1207171515.52948
2025-02-24,0.246039897127488,0.249173551907669,0.239891340565372,0.24024676153153,2572916722.84413
2025-02-25,0.24024676153153,0.243956966131261,0.225414566650385,0.230887015785473,5195078257.80571
2025-02-26,0.230887015785473,0.231785609419061,0.223021472982476,0.227167711480494,3034878863.36606
2025-02-27,0.227167711480494,0.22982913387296,0.225633951013839,0.228584953572331,1712472284.77762
2025-02-28,0.228584953572331,0.233460459168112,0.217300274119283,0.233422101316785,3523954047.22157
2025-03-01,0.233422101316785,0.237387940072191,0.230328051194347,0.234073818472784,1430317444.30088
2025-03-02,0.234073818472784,0.247098249444993,0.232307582475707,0.244419649169607,1929919235.70488
2025-03-03,0.244419649169607,0.245790846492407,0.227606085161803,0.231270927390648,2905595724.47624
2025-03-04,0.231270927390648,0.24317600974884,0.226933213092727,0.242758818103884,3379723668.23921
2025-03-05,0.242758818103884,0.245238960872194,0.24087430211151,0.243957519617684,1747858288.33872
2025-03-06,0.243957519617684,0.247025460250794,0.239391112756246,0.2402798935434,1772339358.01754
2025-03-07,0.2402798935434,0.246909488971852,0.235415005308251,0.243759409004659,2384545150.69581
2025-03-08,0.243759409004659,0.251031220553206,0.24369279872234,0.244198998391007,1924434136.57882
2025-03-09,0.244198998391007,0.244380311075808,0.232212851881204,0.232383411460762,1850604299.22939
2025-03-10,0.232383411460762,0.238125024245191,0.227585344945162,0.229368573390953,3032694690.31163
2025-03-11,0.229368573390953,0.232273995360223,0.222867988748133,0.224523318243854,3083795678.32882
2025-03-12,0.224523318243854,0.226377530589862,0.22036999796546,0.22304632070384,2593780624.46816
2025-03-13,0.22304632070384,0.226573338131986,0.222346474866392,0.225232897482293,2222131679.51365
2025-03-14,0.225232897482293,0.226250217584121,0.220933917095731,0.222608409155173,1859418789.50208
2025-03-15,0.222608409155173,0.225128931797653,0.220521338312882,0.221700198820874,1731840518.38503
2025-03-16,0.221700198820874,0.221820011937294,0.211105195205717,0.212073783190503,2067057120.32711
2025-03-17,0.212073783190503,0.220835928257209,0.211325984114359,0.220674105466995,2098575447.98114
2025-03-18,0.220674105466995,0.239246765565071,0.220219321853671,0.237143435252099,2902545777.85244
2025-03-19,0.237143435252099,0.243451204098938,0.228929754903445,0.230931491663539,3839992584.18168
2025-03-20,0.230931491663539,0.236752639350132,0.228576267286584,0.233779086248037,2362277521.09326
2025-03-21,0.233779086248037,0.237622950089449,0.230542838657049,0.233533544454018,1789941597.84464
2025-03-22,0.233533544454018,0.238295596043896,0.232882648111259,0.237119806163652,1363638936.43506
2025-03-23,0.237119806163652,0.240854746040022,0.229822247897306,0.230087630345884,1587806196.92326
2025-03-24,0.230087630345884,0.230111330559266,0.225257298398501,0.228218601872937,1974013656.81794
2025-03-25,0.228218601872937,0.229140463321932,0.226010934691832,0.227341507822867,1283574441.04295
2025-03-26,0.227341507822867,0.231868307338577,0.226952010030412,0.231487004623092,1478191316.33962
2025-03-27,0.231487004623092,0.235245670145546,0.23084487619773,0.23500012731234,1598848125.65749
2025-03-28,0.23500012731234,0.235017924080917,0.22924080135218,0.232506023376918,1635899418.13651
2025-03-29,0.232506023376918,0.235814339399562,0.231917271742808,0.231946722508473,1648015558.31574
2025-03-30,0.231946722508473,0.232906952896155,0.229699001750107,0.231908420129553,1183736133.00149
2025-03-31,0.231908420129553,0.240170375845635,0.231388168960109,0.238826289083616,1634896851.14847
2025-04-01,0.238826289083616,0.239212300315214,0.2333307833975,0.237820961399049,1448061080.76821
2025-04-02,0.237820961399049,0.240048556385764,0.232407268541646,0.233989902499284,2148360177.82126
2025-04-03,0.233989902499284,0.238563561289331,0.230591426010029,0.238139746664777,1589481598.85572
2025-04-04,0.238139746664777,0.241793396807638,0.236842673063846,0.238977795231301,1536838058.12731
2025-04-05,0.238977795231301,0.239156354234501,0.235848966805202,0.237489159444713,893656945.561547
2025-04-06,0.237489159444713,0.239898881461664,0.228235414387117,0.229952014570607,1591992896.42917
2025-04-07,0.229952014570607,0.232223864858244,0.221101075171351,0.228663547933135,3333105818.55793
2025-04-08,0.228663547933135,0.236704372719699,0.228550217928102,0.230448436934727,2278510356.41132
2025-04-09,0.230448436934727,0.23899219659683,0.226369648176733,0.238510867338095,2684574950.10617
2025-04-10,0.238510867338095,0.243640903541784,0.234601470396544,0.236288639492714,2705216602.43108
2025-04-11,0.236288639492714,0.243760683804999,0.234539358306558,0.243042998771423,1803860423.26692
2025-04-12,0.243042998771423,0.250568598831245,0.241009767095063,0.246096297259495,1909561274.44009
2025-04-13,0.246096297259495,0.254575703762982,0.245727393538527,0.254546936364558,2018267534.823
2025-04-14,0.254546936364558,0.259172202874884,0.251598455516763,0.252238905407724,2357863551.66918
2025-04-15,0.252238905407724,0.253827895121611,0.247119996217812,0.25054307955919,2024199370.059
2025-04-16,0.25054307955919,0.255292676569878,0.247637913395973,0.247711996839765,2075201282.88255
2025-04-17,0.247711996839765,0.250502461813108,0.24402468386167,0.247837505551518,2252669493.16068
2025-04-18,0.247837505551518,0.24794579639738,0.239661921511614,0.23976550065612,1556391442.35502
2025-04-19,0.23976550065612,0.244497464671518,0.239655666480771,0.24389814107166,1164142884.80785
2025-04-20,0.24389814107166,0.246741497348551,0.241310498402131,0.24373293981552,1334814858.75113
2025-04-21,0.24373293981552,0.246906784884745,0.24110918665994,0.246425122789636,2076452115.41115
2025-04-22,0.246425122789636,0.24925266574992,0.24380042702459,0.24835032599789,2351345324.57906
2025-04-23,0.24835032599789,0.249457643533106,0.243629337357343,0.246321855187807,2271070825.3004
2025-04-24,0.246321855187807,0.247535204814662,0.242072341075251,0.245537991326345,1883313331.00168
2025-04-25,0.245537991326345,0.245826204528027,0.241211532824022,0.242050084854041,1810741629.23124
2025-04-26,0.242050084854041,0.253198640433997,0.241890083258253,0.251969184004629,2212620362.74668
2025-04-27,0.251969184004629,0.254404204272238,0.245407812580339,0.245450733668509,1704507964.78435
2025-04-28,0.245450733668509,0.248439521222904,0.243676683992104,0.248356128709437,1780647346.06067
2025-04-29,0.248356128709437,0.249923716466483,0.243195784650145,0.243987528163093,1464021383.22092
2025-04-30,0.243987528163093,0.247121140000087,0.24255598525972,0.246611134676699,1573383046.38842
2025-05-01,0.246611134676699,0.249633222402511,0.24410385655958,0.244777944710315,1399078316.06661
2025-05-02,0.244777944710315,0.248505818920293,0.243449360950087,0.248031925942303,1308810648.56521
2025-05-03,0.248031925942303,0.249949451175342,0.244799363438298,0.245713160715555,1299997560.22084
2025-05-04,0.245713160715555,0.249166698281156,0.245182827381913,0.247678264951916,1236672751.44797
2025-05-05,0.247678264951916,0.251148307794918,0.24688099024733,0.248655249129599,1663138096.56506
2025-05-06,0.248655249129599,0.248776511850938,0.244092967841117,0.246112055767341,1387032416.35049
2025-05-07,0.246112055767341,0.249300514006287,0.243759530270045,0.248799493913189,1471942198.36159
2025-05-08,0.248799493913189,0.257617609368575,0.248637739865583,0.257063557349665,2200655448.72882
2025-05-09,0.257063557349665,0.265856168160216,0.254186915700369,0.260146865563145,3952593539.5656
2025-05-10,0.260146865563145,0.266601586428754,0.258825307738104,0.266132826896897,2831738146.3445
2025-05-11,0.266132826896897,0.268567530104161,0.259728702317179,0.265103460158803,2760499178.33662
2025-05-12,0.265103460158803,0.279740589105917,0.26314563395879,0.271728063275062,5430047491.76211
2025-05-13,0.271728063275062,0.273017804556824,0.260843189695822,0.270842105336622,3084393152.99286
2025-05-14,0.270842105336622,0.278756656805176,0.269163007603089,0.274726420664865,2902404860.6483
2025-05-15,0.274726420664865,0.276402623068084,0.267523563284754,0.273288640456657,2984545524.87784
2025-05-16,0.273288640456657,0.278230542091352,0.270759312713947,0.271763549066674,2134700197.99799
2025-05-17,0.271763549066674,0.272412192303121,0.267166506933908,0.269643281721827,1800064402.73395
2025-05-18,0.269643281721827,0.274420506336295,0.264038832870174,0.26806005477902,2039009124.22256
2025-05-19,0.26806005477902,0.268091261683212,0.260798562613636,0.266736497304405,2105813377.38953
2025-05-20,0.266736497304405,0.275463433636175,0.266239815142516,0.269254978232259,2517059895.69864
2025-05-21,0.269254978232259,0.274299404944082,0.266046955288844,0.268479962726397,2570345908.83065
2025-05-22,0.268479962726397,0.281950841186987,0.267523273685145,0.275857227187497,3134195047.06726
2025-05-23,0.275857227187497,0.27617848868253,0.264460082256952,0.268872405038744,2966128846.17453
2025-05-24,0.268872405038744,0.274015878159136,0.268837652167353,0.270042565754122,1392244612.4612
2025-05-25,0.270042565754122,0.273445127044318,0.268533230066607,0.272231968920078,1476806418.14929
2025-05-26,0.272231968920078,0.274933468384101,0.270586466923113,0.274106173728052,1320734501.01951
2025-05-27,0.274106173728052,0.278979180093777,0.272276905723196,0.277928271820642,1638066273.64932
2025-05-28,0.277928271820642,0.279732419012847,0.273287222009733,0.273907062604568,1386146735.96011
2025-05-29,0.273907062604568,0.27827740958302,0.272733388352135,0.274792501235341,1676401564.63843
2025-05-30,0.274792501235341,0.276379672576551,0.267000900892199,0.267277925548669,2245191709.04612
2025-05-31,0.267277925548669,0.269686378359111,0.263638645669872,0.265727672312348,1735593460.16917
2025-06-01,0.265727672312348,0.271384011137003,0.265048322104994,0.270859349547236,1029948858.19967
2025-06-02,0.270859349547236,0.271982703418123,0.266212703432124,0.268977641591996,1288311340.17347
2025-06-03,0.268977641591996,0.272142484129044,0.268599153988415,0.27045307877502,1171010959.11504
2025-06-04,0.27045307877502,0.274895883356486,0.268150841247375,0.274539260034217,1386306360.11265
2025-06-05,0.274539260034217,0.284647414624297,0.266641979758317,0.282433148997561,2395016307.24199
2025-06-06,0.282433148997561,0.282800884725441,0.276111644195251,0.278275515377009,1568582200.0696
2025-06-07,0.278275515377009,0.287045291643516,0.27765555628834,0.286956818530074,1257177343.38416
2025-06-08,0.286956818530074,0.287591627176271,0.281620728099036,0.281947323037879,1281027575.16884
2025-06-09,0.281947323037879,0.290202978177539,0.28122877089165,0.287153190984732,1530754446.51472
2025-06-10,0.287153190984732,0.294548403651004,0.285855439998103,0.292597205829563,1814846445.46956
2025-06-11,0.292597205829563,0.29271339190714,0.277207727937779,0.279607261767707,2488087084.90698
2025-06-12,0.279607261767707,0.279630437653707,0.270735179159744,0.272112582523124,2482481032.04926
2025-06-13,0.272112582523124,0.274260438201231,0.267307536088977,0.26993245385472,2219982800.19581
2025-06-14,0.26993245385472,0.272221401623751,0.268868158833267,0.27118162065194,946614383.313911
2025-06-15,0.27118162065194,0.274165478283042,0.270377623365811,0.273956068089993,823366870.073504
2025-06-16,0.273956068089993,0.294703929510252,0.270094737411273,0.274306417699755,4361438222.64384
2025-06-17,0.274306417699755,0.27975434253983,0.271592056202491,0.271621906183695,2500713674.96531
2025-06-18,0.271621906183695,0.27499972477977,0.267945235016777,0.273176820058971,1578279819.77198
2025-06-19,0.273176820058971,0.276264991497824,0.272411161494326,0.274846500852849,1139065116.29517
2025-06-20,0.274846500852849,0.27568240016341,0.270411759679541,0.272408487729655,1537378198.70455
2025-06-21,0.272408487729655,0.275025195529607,0.269198471776026,0.271077170626907,1256416253.64617
2025-06-22,0.271077170626907,0.273844916036923,0.259189523985352,0.263799813085436,3228704126.38607
2025-06-23,0.263799813085436,0.273707316357945,0.263703907614069,0.272927557855741,2409720079.99048
2025-06-24,0.272927557855741,0.274904299986163,0.270672997595439,0.273970220253328,1365474746.48023
2025-06-25,0.273970220253328,0.275150862624532,0.270636383770779,0.273285782542486,1297810092.03108
2025-06-26,0.273285782542486,0.27478521788698,0.270622487644643,0.271157193707939,1411461273.11536
2025-06-27,0.271157193707939,0.273560923283905,0.270837058109147,0.273334430220003,1054844082.26865
2025-06-28,0.273334430220003,0.276642069665068,0.273028621496704,0.274736775748841,944370537.410332
2025-06-29,0.274736775748841,0.276888214943413,0.274586162593012,0.27684890952169,690205947.740974
2025-06-30,0.27684890952169,0.280763516153735,0.2761002828006,0.279874853221351,1051878382.10199
2025-07-01,0.279874853221351,0.280353199763102,0.278044695190477,0.278948187855747,890853921.493522
2025-07-02,0.278948187855747,0.285229702872894,0.27861913496342,0.28452953198828,1082828472.99803
2025-07-03,0.28452953198828,0.287481222351172,0.281780351265082,0.286957838884027,1209510311.79138
2025-07-04,0.286957838884027,0.287995599446506,0.281407097424662,0.282755539362813,1093939155.55534
2025-07-05,0.282755539362813,0.284999627399086,0.281900697297854,0.283202518303511,677777921.495543
2025-07-06,0.283202518303511,0.287443013135904,0.282796450509977,0.287041183028023,651210378.941221
2025-07-07,0.287041183028023,0.288764893901484,0.285552581748757,0.286663660001943,763145094.941267
2025-07-08,0.286663660001943,0.287853781345676,0.285886130269698,0.287381556325045,791491702.36465
2025-07-09,0.287381556325045,0.290037778451787,0.28652813718841,0.289820836630794,993539765.373994
2025-07-10,0.289820836630794,0.293696182723776,0.289516061286001,0.293669423845498,1277400621.93182
2025-07-11,0.293669423845498,0.303165906698336,0.292999824375556,0.300793424661824,2509932873.69159
2025-07-12,0.300793424661824,0.306652503580307,0.29747932624036,0.302239640482801,2857530022.99866
2025-07-13,0.302239640482801,0.305001495268052,0.299902640722772,0.302758366405814,1295091374.20036
2025-07-14,0.302758366405814,0.304841003401783,0.299600722453309,0.302447546174894,2275799647.22883
2025-07-15,0.302447546174894,0.302800466912798,0.295374323006764,0.300392824128704,2081422724.09575
2025-07-16,0.300392824128704,0.309739175958688,0.299880279520185,0.309512870255103,1699329975.36447
2025-07-17,0.309512870255103,0.318995230174023,0.307684337872057,0.315576813228909,3340467227.72485
2025-07-18,0.315576813228909,0.334172635030865,0.315466312223824,0.326137160003534,5536361421.64989
2025-07-19,0.326137160003534,0.32776078011473,0.317272059670517,0.318013899924503,3048106462.13029
2025-07-20,0.318013899924503,0.320677393768027,0.31272707639237,0.313987228271322,2516484730.15971
2025-07-21,0.313987228271322,0.31805033388614,0.311075176039871,0.31431752086065,3161726186.01554
2025-07-22,0.31431752086065,0.316097122726115,0.307213610998627,0.31576052214843,3337069522.18058
2025-07-23,0.31576052214843,0.318630561055349,0.305332165036279,0.309562046826494,4380500771.5909
2025-07-24,0.309562046826494,0.315866355508467,0.30080749146449,0.313868328727316,4394395189.07526
2025-07-25,0.313868328727316,0.317771755340416,0.310917585118546,0.316929083359998,3945064185.02559
2025-07-26,0.316929083359998,0.320658224025859,0.316316392987575,0.320044474819142,1648055882.30664
2025-07-27,0.320044474819142,0.322875487694513,0.318942968555961,0.319891843254552,1643307137.39051
2025-07-28,0.319891843254552,0.327598620497862,0.319179366882386,0.322346381746541,3004465818.42652
2025-07-29,0.322346381746541,0.350742171467583,0.321465857488117,0.338416269952814,8345733389.41683
2025-07-30,0.338416269952814,0.340238597895623,0.322010013990657,0.327456571557795,4660814081.12177
2025-07-31,0.327456571557795,0.329695549596304,0.324364579039718,0.324926760596839,2591157824.94671
2025-08-01,0.324926760596839,0.32843995064384,0.321363145749752,0.323364697360506,4616889673.47398
2025-08-02,0.323364697360506,0.328831287517877,0.318806605991965,0.322110217111724,3384607016.2429
2025-08-03,0.322110217111724,0.328201685004281,0.320537238563139,0.327685923454812,1879932275.75281
2025-08-04,0.327685923454812,0.333245204081495,0.327307701517368,0.332833944701171,1531045797.67712
2025-08-05,0.332833944701171,0.335003677802728,0.329912889945272,0.333834504587585,2180571886.34203
2025-08-06,0.333834504587585,0.338017070004835,0.331438659047692,0.337328649742209,2054600660.31542
2025-08-07,0.337328649742209,0.341652138729889,0.336706859436344,0.338462196701453,2292686462.41536
2025-08-08,0.338462196701453,0.33987478731472,0.335688106082091,0.337835756995372,2998702350.72222
2025-08-09,0.337835756995372,0.338872895356616,0.334879565870445,0.335084485053866,1348141230.90428
2025-08-10,0.335084485053866,0.342085058305773,0.334930252281016,0.338243074457748,2017392997.21267
2025-08-11,0.338243074457748,0.345834124834882,0.33807085564572,0.344968035029342,1945154086.98659
2025-08-12,0.344968035029342,0.353660848483849,0.344351667468922,0.352244345020715,2351954537.37642
2025-08-13,0.352244345020715,0.362437840430165,0.351719577436871,0.361930102118212,2677816660.61586
2025-08-14,0.361930102118212,0.370018061978415,0.353797844199972,0.357895358798009,5912066677.29295
2025-08-15,0.357895358798009,0.362085303566278,0.348787830351736,0.352788343879657,3604236580.13744
2025-08-16,0.352788343879657,0.355035257411662,0.345651716024941,0.348019949487254,1996336654.66721
2025-08-17,0.348019949487254,0.355324249211076,0.347369170729911,0.353519977370852,1979077620.8465
2025-08-18,0.353519977370852,0.354270020984727,0.344777999047553,0.350422733577034,2585648058.40996
2025-08-19,0.350422733577034,0.352797355779088,0.345978432170564,0.347609249428378,3145609818.67748
2025-08-20,0.347609249428378,0.355371139030577,0.34626504289432,0.354483118298847,2826138288.96237
2025-08-21,0.354483118298847,0.357322777442843,0.350667754198841,0.353706784145029,2503955507.24187
2025-08-22,0.353706784145029,0.367345295476746,0.353585002762843,0.366515664577771,3691208143.77603
2025-08-23,0.366515664577771,0.366859487757115,0.359979632474209,0.362336555111715,2003498263.15795
2025-08-24,0.362336555111715,0.36853652006625,0.361196118485698,0.361520826506078,2546339695.78005
2025-08-25,0.361520826506078,0.361669742101792,0.34192301668265,0.341994435226937,4120130478.83007
2025-08-26,0.341994435226937,0.352970244382598,0.339088778845212,0.351967216183196,3218884412.7341
2025-08-27,0.351967216183196,0.35197372433396,0.344933253962867,0.345186016875329,2282949259.90764
2025-08-28,0.345186016875329,0.34966808531058,0.342507358437067,0.345185709785805,1773477467.89081
2025-08-29,0.345185709785805,0.345936988716583,0.333699456364587,0.338758909925138,3018878791.36648
2025-08-30,0.338758909925138,0.34090929027271,0.336224485171518,0.339208843195704,1215983479.16029
2025-08-31,0.339208843195704,0.343957916863326,0.339206528774805,0.341094587253675,1016565781.448
2025-09-01,0.341094587253675,0.341474172059966,0.33409924124627,0.337302104646107,2095673763.64525
2025-09-02,0.337302104646107,0.340608205647327,0.335458953538013,0.338107830803322,1989309365.04548
2025-09-03,0.338107830803322,0.342132426176748,0.336679029506867,0.340654836978221,1402383932.63731
2025-09-04,0.340654836978221,0.341712663624897,0.333735879628643,0.334627615591768,1801944458.19689
2025-09-05,0.334627615591768,0.339200208590993,0.330565783169882,0.331296170768539,2275144824.67999
2025-09-06,0.331296170768539,0.332288184296439,0.299567093828484,0.314552463565392,3086747249.49
2025-09-07,0.314552463565392,0.331551864624342,0.311839394846568,0.331272855036251,4118900339.31142
2025-09-08,0.331272855036251,0.335663243669199,0.329503694170815,0.331318449894666,1909772210.12651
2025-09-09,0.331318449894666,0.338438064125997,0.329877658179156,0.335065839305832,2066006654.14888
2025-09-10,0.335065839305832,0.340117632992709,0.334656666070354,0.33841503042569,1478102964.195
2025-09-11,0.33841503042569,0.34798842599416,0.338136556701779,0.346337833325247,2119579018.57272
2025-09-12,0.346337833325247,0.352685037413929,0.346313700065522,0.352661430505657,1782380708.74746
2025-09-13,0.352661430505657,0.354760299921937,0.348004537493027,0.349857822039609,1654080884.65437
2025-09-14,0.349857822039609,0.352053489964727,0.346784304309955,0.348555687891324,1439248582.48684
2025-09-15,0.348555687891324,0.351754211812753,0.3425200768667,0.344957702427175,2092962212.35811
2025-09-16,0.344957702427175,0.347273933170622,0.340371811600857,0.342485861652276,1804205559.86198
2025-09-17,0.342485861652276,0.344682985588121,0.338938761660884,0.343333433131188,2142675490.32198
2025-09-18,0.343333433131188,0.352107506238402,0.342768249890931,0.350559047462419,2117019980.54146
2025-09-19,0.350559047462419,0.352478197585827,0.343325631402471,0.343942332310848,2114376505.83458
2025-09-20,0.343942332310848,0.348291698146463,0.343083571950011,0.346842740950239,1567095642.20058
2025-09-21,0.346842740950239,0.346978877674137,0.342035608086302,0.342734854337411,1400902404.99674
2025-09-22,0.342734854337411,0.343243454689792,0.334492721075289,0.340344426485011,3006490193.46161
2025-09-23,0.340344426485011,0.342635893514982,0.334889600365264,0.336187807664004,1855000542.63431
2025-09-24,0.336187807664004,0.339578071952386,0.334901442044063,0.338410060703443,1566162427.32788
2025-09-25,0.338410060703443,0.33867947243402,0.330592983032794,0.332167233079005,2592940784.33306
2025-09-26,0.332167233079005,0.33880658805797,0.332167233079005,0.33866786833478,1890529979.57511
2025-09-27,0.33866786833478,0.340022343077676,0.33593685303637,0.336848866212629,1017633297.15116
2025-09-28,0.336848866212629,0.337438296580441,0.334426532183238,0.336040188476334,911101159.866182
2025-09-29,0.336040188476334,0.337794010944066,0.332722804314141,0.337113649399665,1271632796.6539
2025-09-30,0.337113649399665,0.337904915318536,0.331760818791449,0.333641424467362,1566869947.28305
2025-10-01,0.333641424467362,0.342430686777262,0.333239574521625,0.341818281922061,1774089705.22728
2025-10-02,0.341818281922061,0.344207485058875,0.341097199894353,0.34298512723348,1651000575.90472
2025-10-03,0.34298512723348,0.346010212699992,0.341289844109205,0.342143835596372,1722140514.09878
2025-10-04,0.342143835596372,0.342698508317208,0.339639490367579,0.340520081826528,1168179774.38183
2025-10-05,0.340520081826528,0.343791212657596,0.339858281458629,0.341518149269908,1425148169.58144
2025-10-06,0.341518149269908,0.347385463764886,0.340711177854078,0.346252695147535,1773571614.45632
2025-10-07,0.346252695147535,0.347185766464813,0.337522473048078,0.33804003706264,1944827955.01609
2025-10-08,0.33804003706264,0.342649762768513,0.336628816917916,0.342170688260727,1932836164.57298
2025-10-09,0.342170688260727,0.342373300330936,0.334464763935218,0.337045444636131,1920883390.1152
2025-10-10,0.337045444636131,0.337430574976775,0.314812374393321,0.321123492677293,4228754189.72708
2025-10-11,0.321123492677293,0.321612434176485,0.312143420367618,0.314733539248324,2818779540.11691
2025-10-12,0.314733539248324,0.324346722729969,0.311329903481322,0.3231287440781,2455836025.88459
2025-10-13,0.3231287440781,0.324627310547181,0.320353589465615,0.323202856209388,1959955523.26428
2025-10-14,0.323202856209388,0.323530480525362,0.308188249267013,0.317192247006826,3540258032.29021
2025-10-15,0.317192247006826,0.321366858103423,0.311884200129508,0.319444595211647,2624469969.34573
2025-10-16,0.319444595211647,0.323651741332132,0.313605066218463,0.316103371643349,2637444143.17239
2025-10-17,0.316103371643349,0.317942542268351,0.304775966422742,0.309115554739366,2835239683.02211
2025-10-18,0.309115554739366,0.314833778960641,0.308880445332126,0.313194407220421,1273487264.22285
2025-10-19,0.313194407220421,0.321312750790397,0.312580923849445,0.320709604235845,1125209733.86989
2025-10-20,0.320709604235845,0.324333783604475,0.318437290487327,0.322604410978252,1632658697.92239
2025-10-21,0.322604410978252,0.325604557817429,0.317584149187981,0.321830765852972,2018697061.35827
2025-10-22,0.321830765852972,0.324846169748392,0.317679850332473,0.322582302515579,2725723828.09472
