timeOpen,open_t-2,close_t-2,volume_t-1,low_t-2,MA9-2,BB20_MA-2,BB20_upper-2,BB20_lower-2,BB50_MA-2,BB50_upper-2,BB50_lower-2,stoch_rsi-2,MACD-2,MACD_signal-2,MACD_hist-2,RSI-2,ATR-1,OBV-2
2025-01-25,0.253938828029889,0.252992097036054,2034424168.15059,0.244438322910373,0.24280534697372158,0.24466718229188916,0.2713291094760018,0.21800525510777652,0.24767278530292125,0.2750652810194872,0.22028028958635532,0.999999999961109,-0.0017948238284287987,-0.0036572677653379324,0.0018624439369091337,56.04651959588881,0.014220215174183221,-7143387641.190339
2025-01-26,0.252992097036054,0.254329766340159,1128478246.40034,0.250650600378397,0.24460542483908831,0.2439006525709812,0.2683246805155941,0.21947662462636827,0.24792882303512268,0.2748945906309307,0.2209630554393147,0.9506300830334092,-0.0008442427634210159,-0.003094662764954549,0.0022504200015335332,54.77707531540501,0.014250451208109577,-5108963473.039749
2025-01-27,0.254329766340159,0.254192043484419,1166717667.28909,0.253732227535997,0.2464970840170049,0.2434780380490989,0.26680431641129865,0.22015175968689918,0.2481607941628744,0.2747125692209641,0.22160901910478473,0.9999999999621836,-0.00010085095723838533,-0.0024959004034113166,0.0023950494461729313,56.77718749825224,0.014195089735503003,-6237441719.440089
2025-01-28,0.254192043484419,0.246125836271805,3028533114.30096,0.246125836271805,0.24618791567106513,0.24235865905939907,0.2625666720200452,0.22215064609875293,0.2480881170953362,0.2741549033713516,0.2220213308193208,0.9828322984633104,-0.00016073030602473115,-0.0020288663839339994,0.0018681360779092683,56.323212028940006,0.013769646516274646,-7404159386.729179
2025-01-29,0.246125836271805,0.246476052544583,1427142922.71113,0.23272723577834,0.24667613153031398,0.24204047046209304,0.2617478092649384,0.22233313165924765,0.24803252866255163,0.27363660543225005,0.2224284518928532,0.9999999999697107,-0.00017787516088046962,-0.0016586681393232936,0.001480792978442824,63.34845589535253,0.014034241640826145,-4375626272.428219
2025-01-30,0.246476052544583,0.239833378500298,1597574139.18077,0.238422159699987,0.24791775408893477,0.24149705079829334,0.2607938911648597,0.222200210431727,0.24775922365714317,0.2730954902226105,0.2224229570916759,0.8867494922653104,-0.0007191805958713104,-0.0014707706306328972,0.0007515900347615867,60.1163738140847,0.01330732417805193,-5802769195.139349
2025-01-31,0.239833378500298,0.240157529368801,1392801069.54038,0.236101026646047,0.24812671799200497,0.24148482012992506,0.2607848922914543,0.22218474796839582,0.24751400771235793,0.2725736382619372,0.2224543771627787,0.5790138419489997,-0.0011092263164437233,-0.0013984617677950625,0.0002892354513513392,51.33383586915571,0.013739447947745575,-4205195055.958579
2025-02-01,0.240157529368801,0.252266207274601,1628012361.94456,0.239132073935739,0.24892352653895658,0.24186501869772853,0.2617202423216551,0.22200979507380197,0.24766251394867803,0.27237183253569436,0.2229531953616617,0.8356918105459652,-0.00043624251738172415,-0.0012060179177123948,0.0007697754003306706,58.659226984917055,0.013348182783730147,-2812393986.418199
2025-02-02,0.252266207274601,0.254129837697194,1535650941.00667,0.251475079688054,0.24894474983532378,0.2425235118561361,0.26311235126945653,0.22193467244281567,0.24785849345620883,0.27228267360509906,0.22343431330731864,0.6506083477039163,0.00024466109129114844,-0.0009158821159116862,0.0011605432072028347,53.37708780566255,0.012346524808647216,-1184381624.473639
2025-02-03,0.254129837697194,0.244251032426051,3689489484.04863,0.243892689762484,0.2479735204342123,0.24305203253712246,0.26322354633604234,0.2228805187382026,0.24775239166120416,0.27183546914640977,0.22366931417599858,0.5795626024256043,-1.2708423159341065e-05,-0.0007352473773612172,0.0007225389542018762,51.34949706961625,0.012646351195793215,-2720032565.480309
2025-02-04,0.244251032426051,0.225396200483272,6120432604.53491,0.222425254271714,0.2447586797834471,0.24317334982696887,0.26285966638416014,0.2234870332697776,0.2471136433418347,0.27201456448945205,0.22221272219421737,0.42290343867892055,-0.0017182955376295883,-0.0009318570094148915,-0.0007864385282146968,48.09853341292535,0.012501315947094858,-6409522049.528939
2025-02-05,0.225396200483272,0.22894502325972,3991307776.66557,0.20367292411342,0.2419534553140361,0.24356755152071985,0.26163903779123404,0.22549606525020566,0.24660895945066486,0.2718877575116188,0.22133016138971093,0.0,-0.0027519030492770546,-0.0012958662173873242,-0.0014560368318897305,44.14726798228183,0.012689304797177715,-289089444.99402905
2025-02-06,0.22894502325972,0.224536851112556,1829407531.52366,0.216170928393734,0.23955467918523066,0.24288794079875475,0.26275381441921336,0.22302206717829617,0.2460124159820673,0.2719726746463083,0.2200521573178263,0.0,-0.003881997845933849,-0.0018130925430966292,-0.00206890530283722,36.70450010569244,0.012116228765452713,-4280397221.659599
2025-02-07,0.224536851112556,0.222463838395771,2448035603.76903,0.22170197166482,0.23688665539091824,0.24215277717438477,0.2639083968611969,0.22039715748757263,0.24539271657190162,0.2721152300803316,0.21867020306347165,0.0,-0.004888528996266822,-0.0024281798337306678,-0.0024603491625361544,27.690383965811904,0.01216478668091843,-6109804753.183259
2025-02-08,0.222463838395771,0.231650131004555,2026855522.18163,0.221533042531447,0.23597740566916897,0.2412898661553494,0.26328500283269235,0.2192947294780064,0.24504034258299529,0.2717736725866633,0.21830701257932728,0.24579196142801468,-0.0048886023789179445,-0.0029202643427681235,-0.001968338036149821,36.45485140636072,0.011892056764177142,-3661769149.414229
2025-02-09,0.231650131004555,0.230054400041624,1306068240.69816,0.227527337732655,0.2348548357439271,0.2406884806668635,0.26324301544990936,0.21813394588381763,0.244665694019461,0.27147621219330864,0.21785517584561334,0.19499161420258956,-0.004960244081697013,-0.0033282602905539017,-0.0016319837911431111,34.64340897090007,0.011964395242811074,-5688624671.595859
2025-02-10,0.230054400041624,0.231373659568679,1308530619.77198,0.228696393164024,0.23253344155438022,0.24082422487166183,0.2631049316157604,0.2185435181275633,0.2443414980572468,0.27113833897601336,0.21754465713848026,0.22680186771529445,-0.004854606546597057,-0.0036335295417625328,-0.001221077004834524,35.77770127878483,0.011841460671153287,-4382556430.897698
2025-02-11,0.231373659568679,0.232254281616921,2146745173.21076,0.230980248205504,0.23010282421212766,0.24052309624044943,0.2631094603290952,0.21793673215180365,0.24405370718962,0.27078329989412697,0.217324114485113,0.3593319212346012,-0.004646269892210592,-0.0038360776118521447,-0.0008101922803584469,40.50346746013467,0.012201005080404361,-3074025811.125718
2025-02-12,0.232254281616921,0.246522251608504,1630495218.0608,0.22806441056401,0.2303551818990669,0.2405944623032728,0.26325056216146525,0.21793836244508036,0.24411111519936146,0.27053131137099806,0.21769091902772483,0.6888355213513011,-0.0032919085836936313,-0.0037272438062204423,0.000435335222526811,50.02655758896773,0.01212116342516322,-927280637.914958
2025-02-13,0.246522251608504,0.241022421034702,2054068329.60771,0.240335354410613,0.23209142862700358,0.23994864195351343,0.261722305244518,0.21817497866250882,0.24404091760471014,0.27016869708848695,0.21791313812093333,0.7427608375464737,-0.0026320175919259114,-0.0035081985633615364,0.0008761809714356249,50.69282774527047,0.012276190279360008,-2557775855.975758
2025-02-14,0.241022421034702,0.243553773198339,1699083242.12538,0.236140791780778,0.23371462306462787,0.2394767257616277,0.26045465960816766,0.21849879191508775,0.24403009217345742,0.2698596669934855,0.21820051735342935,0.7826872577176145,-0.001883083250941081,-0.0031831755008774453,0.0013000922499363642,51.92930278390529,0.01201317220377215,-503707526.3680482
2025-02-15,0.243553773198339,0.234564647400364,1669677340.85799,0.234261352182085,0.2348288226521621,0.23848846981463798,0.25835292004108956,0.2186240195881864,0.24382432163491194,0.26951735263867144,0.21813129063115244,0.46266545650729957,-0.0019919329534160424,-0.002944926991385165,0.0009529940379691226,39.57473452450687,0.011974479322175931,-2202790768.493428
2025-02-16,0.234564647400364,0.231911867519041,1129334994.68766,0.230669738290828,0.23587860366585878,0.23737446101636905,0.2559905942459144,0.2187583277868237,0.24357086516436147,0.26921961375454584,0.21792211657417707,0.38553456665664143,-0.002266131737017174,-0.002809167940511567,0.000543036203494393,37.035325028956585,0.011586441682353074,-3872468109.3514185
2025-02-17,0.231911867519041,0.237887146227534,1217272862.14289,0.230776953569622,0.23657160535730093,0.2369625265141555,0.25512231120206225,0.21880274182624876,0.2434524543531776,0.2688798681840264,0.2180250405223288,0.7598893993246649,-0.0019784745709329477,-0.0026430292665958434,0.0006645546956628957,46.109281427532096,0.010475352684963002,-2743133114.6637583
2025-02-18,0.237887146227534,0.242762869974173,2054783608.87105,0.235948113711931,0.23798365757202855,0.23677686738563503,0.2545999268138345,0.21895380795743555,0.24343838120258565,0.26860030343963953,0.2182764589655318,0.9999999999715231,-0.001341608804942107,-0.002382745174265096,0.001041136369322989,62.80651484712528,0.009225018117371572,-1525860252.5208683
2025-02-19,0.242762869974173,0.239099682352444,1870946526.57843,0.238751399665473,0.23884210454800245,0.2367401825782423,0.2545397577874519,0.21894060736903267,0.24335160722558283,0.26828566849504776,0.21841754595611793,0.8481926130183716,-0.0011195710059140884,-0.002130110340594895,0.0010105393346808065,57.475626777976416,0.008885828814283358,-3580643861.391918
2025-02-20,0.239099682352444,0.239371723787531,1327067855.57183,0.232656882296883,0.239632931455848,0.23670089229917882,0.25447215262390205,0.2189296319744556,0.243075287020193,0.2678702638450217,0.21828031019536426,0.9664766744726153,-0.0009111498123562656,-0.001886318234947169,0.0009751684225909035,61.62930536129524,0.008833025641742714,-1709697334.8134882
2025-02-21,0.239371723787531,0.242662928774237,1380707978.32972,0.239370024599787,0.2392041178075961,0.23622072837416058,0.2526926486278669,0.2197488081204543,0.24283926618428175,0.2674154631675123,0.2182630692010512,0.9999999999676316,-0.00047492711404970023,-0.0016040400107676753,0.001129112896717975,65.53765208456187,0.0087512992212075,-382629479.2416582
2025-02-22,0.242662928774237,0.246713066449779,1991072197.20006,0.238054206153293,0.23983641174260464,0.23584988981178986,0.250896430115465,0.22080334950811475,0.2426593823577166,0.26698149637990864,0.2183372683355246,0.90429429942312,0.00019534298682116757,-0.001244163411249907,0.0014395063980710745,62.58089690448071,0.009311774769751644,998078499.0880618
2025-02-23,0.246713066449779,0.237965390605095,1226361738.08482,0.235682897234157,0.23921548034335535,0.23553560772074206,0.2500980898942071,0.220973125547277,0.2421182562133464,0.26559902316549916,0.2186374892611936,0.6762304559113399,2.043695303499682e-05,-0.0009912433383929263,0.001011680291427923,55.902286380750716,0.009270103814684785,-992993698.1119981
2025-02-24,0.237965390605095,0.239406653394535,1207171515.52948,0.234860166004734,0.23975348100937433,0.2362361303663052,0.25007486881992624,0.22239739191268415,0.2415044827511014,0.26356154055737,0.2194474249448328,0.6647560913284125,-1.8580583582006316e-06,-0.0007933662823859811,0.0007915082240277805,55.98242055686957,0.009346627071663,233368039.97282195
2025-02-25,0.239406653394535,0.246039897127488,2572916722.84413,0.23816800014332,0.24132326207697957,0.23709087405969362,0.2511435389403784,0.22303820917900885,0.24103207347848482,0.26158852046315645,0.2204756264938132,0.7866378640693136,0.0005098431627899025,-0.0005327243933508044,0.001042567556140707,59.45633470576957,0.008649185058734426,1440539555.502302
2025-02-26,0.246039897127488,0.24024676153153,5195078257.80571,0.239891340565372,0.24158544155520134,0.2378763695806423,0.25067467269999927,0.2250780664612853,0.2405841220306741,0.2601715939079546,0.22099665015339365,0.283962743610656,0.00044280802454985113,-0.00033761790977067336,0.0007804259343205245,45.128924019238454,0.009328998432547067,-1132377167.341828
2025-02-27,0.24024676153153,0.230887015785473,3034878863.36606,0.225414566650385,0.24026590220090135,0.23829752845012742,0.24940268255056275,0.22719237434969208,0.23983159402506754,0.25786924037685505,0.22179394767328003,0.1944499884307839,-0.00036140501249803947,-0.00034237533031614663,-1.902968218189284e-05,42.5776021953639,0.009262694468712423,-6327455425.147538
2025-02-28,0.230887015785473,0.227167711480494,1712472284.77762,0.223021472982476,0.23894012765957356,0.23807340747392436,0.24990086397686145,0.22624595097098726,0.23931815176486335,0.25730589842400825,0.22133040510571844,0.0410492228205273,-0.0012840645158529729,-0.0005307131674235119,-0.0007533513484294609,38.20532340320672,0.008835655216586994,-9362334288.513597
2025-03-01,0.227167711480494,0.228584953572331,3523954047.22157,0.225633951013839,0.23774159763566244,0.23799993515045967,0.2500532357982988,0.22594663450262054,0.23887581540078412,0.2568086373940753,0.22094299340749296,0.2853771678247516,-0.0018792563300631393,-0.0008004217999514375,-0.0010788345301117018,45.16923840078539,0.009536473517408425,-7649862003.735977
2025-03-02,0.228584953572331,0.233422101316785,1430317444.30088,0.217300274119283,0.2367148390292789,0.23810235723786502,0.24995166543221664,0.2262530490435134,0.23873621457239647,0.25672911268268506,0.22074331646210787,0.4746441541674849,-0.0019382893407264845,-0.001027995308106447,-0.0009102940326200376,51.17845343207087,0.009498032231881854,-4125907956.514407
2025-03-03,0.233422101316785,0.234073818472784,1929919235.70488,0.230328051194347,0.23531047814294612,0.23819333408065818,0.24988041734784677,0.2265062508134696,0.2385244462234815,0.2564818711586527,0.22056702128831038,0.31279563725622983,-0.0019104626746339892,-0.0012044887814119554,-0.0007059738932220338,46.75475657110073,0.009964776641640142,-2695590512.213527
2025-03-04,0.234073818472784,0.244419649169607,2905595724.47624,0.232307582475707,0.23602761798344746,0.23808820395871327,0.24949427513246114,0.2266821327849654,0.23859363971629283,0.25661591354026125,0.2205713658923244,0.47871999511134544,-0.0010415810695484917,-0.0011719072390392628,0.00013032616949077108,51.289855656405464,0.010616341513699359,-765671276.5086472
2025-03-05,0.244419649169607,0.231270927390648,3379723668.23921,0.227606085161803,0.23512364842745997,0.23760062927651063,0.24930828517690626,0.225892973376115,0.23854544588797932,0.2566341097029107,0.22045678207304797,0.2372298014760262,-0.0013978643861699835,-0.001217098668465407,-0.0001807657177045766,44.68936631039933,0.011154680797947502,-3671267000.984887
2025-03-06,0.231270927390648,0.242758818103884,1747858288.33872,0.226933213092727,0.23475908409150398,0.23756088152178784,0.249188562862673,0.22593320018090268,0.23894122515633007,0.256497010168694,0.2213854401439662,0.5044887877414879,-0.0007446607239352809,-0.0011226110795593818,0.00037795035562410086,51.99417676631997,0.011123465503905859,-291543332.745677
2025-03-07,0.242758818103884,0.243957519617684,1772339358.01754,0.24087430211151,0.2351713905455211,0.23803052513265383,0.2499047996796203,0.22615625058568736,0.23939915576098975,0.2562308406599616,0.2225674708620179,0.5159314936895124,-0.0001287823980188063,-0.0009238453432512668,0.0007950629452324605,50.78144944977344,0.010949457319877287,1456314955.593043
2025-03-08,0.243957519617684,0.2402798935434,2384545150.69581,0.239391112756246,0.2362150436297352,0.23844892643387178,0.25000075814423767,0.2268970947235059,0.2394421723208206,0.2562716019648963,0.2226127426767449,0.37145757530719203,6.183908101012325e-05,-0.0007267084583989889,0.0007885475394091121,46.099172534853906,0.010692723511110358,-316024402.4244969
2025-03-09,0.2402798935434,0.243759409004659,1924434136.57882,0.235415005308251,0.23805856557686467,0.23874253957272806,0.25053035067246954,0.22695472847298662,0.2395740182832504,0.2564339631143599,0.22271407345214086,0.7316217846967862,0.0004880498597114591,-0.0004837567947768993,0.0009718066544883584,53.75302621973095,0.010861090849144642,2068520748.271313
2025-03-10,0.243759409004659,0.244198998391007,1850604299.22939,0.24369279872234,0.23979345944560645,0.23881434599356974,0.25072215937755776,0.22690653260958168,0.23947983122336527,0.2561787849186807,0.2227808775280499,0.7030106449987522,0.0008514808213119229,-0.00021670927155913487,0.0010681900928710577,53.14501056660021,0.011158685710418429,3992954884.850133
2025-03-11,0.244198998391007,0.232383411460762,3032694690.31163,0.232212851881204,0.2396780494616039,0.23847853244898568,0.250726421035535,0.22623064386243638,0.23928585725635365,0.2560864414115348,0.22248527310117247,0.21889105096027794,0.0001839627503946173,-0.00013657486716838445,0.00032053761756300174,41.60857641295267,0.011248504850256429,2142350585.620743
2025-03-12,0.232383411460762,0.229368573390953,3083795678.32882,0.227585344945162,0.23915524445251155,0.23797837492915672,0.25087261348600587,0.2250841363723076,0.2393000532147185,0.2560651481935951,0.22253495823584188,0.3134949215885237,-0.0005816178378062198,-0.00022558346129595154,-0.00035603437651026825,43.07944927886815,0.010595905359628859,-890344104.6908867
2025-03-13,0.229368573390953,0.224523318243854,2593780624.46816,0.222867988748133,0.23694454101631676,0.2370713944026376,0.2510817877250551,0.22306100108022014,0.2390249824947722,0.2563020990895994,0.22174786589994502,0.4823513755493429,-0.0015613196455634137,-0.000492730698149444,-0.0010685889474139698,45.704779243871926,0.010399005087330073,-3974139783.0197067
2025-03-14,0.224523318243854,0.22304632070384,2222131679.51365,0.22036999796546,0.2360306958288937,0.23588805711534064,0.2504563567644448,0.2213197574662365,0.23858401030180826,0.25634744517217495,0.22082057543144157,0.4547616293970534,-0.002428922636080133,-0.0008799690857355819,-0.0015489535503445512,47.13140619566865,0.010401267973506715,-6567920407.487867
2025-03-15,0.22304632070384,0.225232897482293,1859418789.50208,0.222346474866392,0.23408337131538356,0.23525143245920055,0.2505328572204546,0.21997000769794647,0.23800989169085635,0.25560247246104983,0.22041731092066286,0.5008894210561752,-0.002906560761581828,-0.0012852874209048311,-0.0016212733406769967,47.69160284621651,0.009626704790618215,-4345788727.974217
2025-03-16,0.225232897482293,0.222608409155173,1731840518.38503,0.220933917095731,0.2317112479306601,0.23441152024723247,0.25055365442266786,0.21826938607179708,0.23740221793323874,0.25498151308271005,0.21982292278376742,0.05850482941409556,-0.003457016358806908,-0.0017196332084852466,-0.0017373831503216615,42.319085377284786,0.009451540833970143,-6205207517.476297
2025-03-17,0.222608409155173,0.221700198820874,2067057120.32711,0.220521338312882,0.229646837405935,0.23319453533190174,0.24931538063170852,0.21707369003209495,0.23674962658285303,0.25418605351397017,0.2193131996517359,0.0,-0.0039213386185278365,-0.0021599742904937647,-0.0017613643280340718,41.24298570954437,0.009160408674133785,-7937048035.861327
2025-03-18,0.221700198820874,0.212073783190503,2098575447.98114,0.211105195205717,0.22612621231547322,0.2317858864148504,0.2500880536366731,0.21348371919302772,0.2359072613769747,0.25396281157408224,0.21785171117986715,0.0,-0.005008355440748707,-0.0027296505205447537,-0.0022787049202039537,26.872814131304636,0.008540778875008499,-10004105156.188437
2025-03-19,0.212073783190503,0.220674105466995,2902545777.85244,0.211325984114359,0.22351233532391632,0.23127524089892648,0.2502408764393066,0.2123096053585464,0.2353982267608785,0.2537111738756555,0.21708527964610147,0.5589019311014893,-0.005116865926805603,-0.0032070936017969238,-0.001909772325008679,41.8962165765026,0.008739682236100428,-7905529708.207296
2025-03-20,0.220674105466995,0.237143435252099,3839992584.18168,0.220219321853671,0.2240412268562871,0.23177402708750675,0.2508094012391665,0.212738652935847,0.23521157441502882,0.25325188068425974,0.21717126814579787,0.7119328945113899,-0.0038297767130606175,-0.003331630224049663,-0.0004981464890109547,46.00972132920997,0.009465167267158214,-5002983930.3548565
2025-03-21,0.237143435252099,0.230931491663539,2362277521.09326,0.228929754903445,0.22421488444213,0.23189135399206715,0.2508728149873576,0.2129098929967767,0.23503353667829366,0.2530633716568714,0.21700370169971586,0.5389301959240166,-0.003273268963338599,-0.0033199579719074505,4.668900856885129e-05,41.35937209913828,0.00950388330780107,-8842976514.536537
2025-03-22,0.230931491663539,0.233779086248037,1789941597.84464,0.228576267286584,0.22524330310926144,0.23190920323862976,0.25089739522587207,0.21292101125138746,0.23490596781587836,0.2528779932060419,0.21693394242571484,0.6981697313814046,-0.002572797865353249,-0.00317052595059661,0.000597728085243361,45.63976458525459,0.009188571005572427,-6480698993.443277
2025-03-23,0.233779086248037,0.233533544454018,1363638936.43506,0.230542838657049,0.22640855019261455,0.2318821895376914,0.2508589489885071,0.21290543008687574,0.23453131455946669,0.2517931875213049,0.21726944159762848,0.6073889017952302,-0.0020142634688437022,-0.002939273454246029,0.0009250099854023267,42.83025467249477,0.009051037155698929,-8270640591.287917
